ts_s,pid,tid,fs_magic,device_id,inode_id,op,total_time,total_requests,hist0,hist1,hist2,hist3,hist4,hist5,hist6,hist7
2025-08-27 14:08:40.667145,13253,16535,1346981957,0,57676,1,122251,10,0,5,5,0,0,0,0,0
2025-08-27 14:08:40.667145,838,15305,16914836,0,5598,0,154876,62,31,29,2,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13495,1397703499,0,59555,0,957800,183,51,108,23,1,0,0,0,0
2025-08-27 14:08:40.667145,13253,16537,1397703499,0,70045,0,8864,4,0,4,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13495,1397703499,0,59555,1,2710413,94,0,3,91,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13019,1397703499,0,59713,1,917831,28,0,0,28,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13495,1397703499,0,70807,0,111738,36,8,26,2,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13672,1397703499,0,70802,1,575452,14,0,0,14,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16538,1397703499,0,70045,0,5338,3,0,3,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13095,13666,1397703499,0,70082,1,613366,21,0,0,21,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13494,1397703499,0,59555,1,4031948,122,0,1,119,2,0,0,0,0
2025-08-27 14:08:40.667145,13116,16575,1346981957,0,56706,1,369713,29,0,6,23,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13494,1397703499,0,70807,1,1036549,28,0,0,28,0,0,0,0,0
2025-08-27 14:08:40.667145,13095,13671,1397703499,0,59289,0,1180778,227,59,142,26,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13019,1397703499,0,59600,0,511272,97,22,64,11,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13019,1397703499,0,70802,1,1951599,34,0,0,33,1,0,0,0,0
2025-08-27 14:08:40.667145,13253,16579,1397703499,0,70808,0,153109,56,24,30,2,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16541,1397703499,0,70045,1,159518,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:40.667145,13120,13752,1397703499,0,59714,1,76766,2,0,0,2,0,0,0,0,0
2025-08-27 14:08:40.667145,838,15375,16914836,0,5612,0,37256,30,15,15,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16578,1397703499,0,70045,0,33367,9,0,9,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13494,1397703499,0,59713,1,528056,17,0,0,17,0,0,0,0,0
2025-08-27 14:08:40.667145,838,15305,1397703499,0,58130,0,1276,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:40.667145,12972,13529,1346981957,0,56613,1,165593,19,0,15,4,0,0,0,0,0
2025-08-27 14:08:40.667145,12972,13528,1346981957,0,56613,1,152987,19,0,14,5,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13495,1397703499,0,70802,0,70292,23,4,18,1,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13019,1397703499,0,59392,0,155159,52,8,43,1,0,0,0,0,0
2025-08-27 14:08:40.667145,838,15375,16914836,0,5879,0,24964,16,8,8,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16535,1397703499,0,70045,0,36477,10,1,9,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13672,1397703499,0,70807,0,90078,36,12,23,1,0,0,0,0,0
2025-08-27 14:08:40.667145,12720,13144,1346981957,0,56613,0,276344,152,67,81,4,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13494,1397703499,0,59713,0,86596,34,7,27,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16539,1397703499,0,70045,0,3385,5,3,2,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16539,1397703499,0,70045,1,144872,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13495,1397703499,0,59600,1,1132524,36,0,0,35,1,0,0,0,0
2025-08-27 14:08:40.667145,13253,16536,1397703499,0,70045,1,201554,5,0,0,5,0,0,0,0,0
2025-08-27 14:08:40.667145,13095,13670,1397703499,0,70082,0,138233,16,3,8,5,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13019,1397703499,0,70807,1,708599,21,0,0,21,0,0,0,0,0
2025-08-27 14:08:40.667145,13120,16577,1397703499,0,70887,0,232900,36,4,26,6,0,0,0,0,0
2025-08-27 14:08:40.667145,13095,13670,1397703499,0,59289,1,2028453,70,0,0,69,1,0,0,0,0
2025-08-27 14:08:40.667145,13120,16577,1397703499,0,70887,1,2004273,47,0,0,46,1,0,0,0,0
2025-08-27 14:08:40.667145,13120,13756,1397703499,0,70887,1,646620,25,0,0,25,0,0,0,0,0
2025-08-27 14:08:40.667145,12758,12877,1346981957,0,56673,0,336821,177,81,91,5,0,0,0,0,0
2025-08-27 14:08:40.667145,13095,13666,1397703499,0,59289,0,1214929,281,64,189,28,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13019,1397703499,0,59555,0,1364859,248,79,138,30,1,0,0,0,0
2025-08-27 14:08:40.667145,13120,13756,1397703499,0,59714,1,1059764,35,0,0,35,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16579,1346981957,0,57676,1,177321,17,0,13,4,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16540,1397703499,0,70045,1,131992,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13672,1397703499,0,59600,1,1210107,39,0,0,39,0,0,0,0,0
2025-08-27 14:08:40.667145,12856,12856,1397703499,0,70049,0,250967,38,0,33,5,0,0,0,0,0
2025-08-27 14:08:40.667145,838,15305,1397703499,0,58792,0,1122,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13095,13669,1397703499,0,59289,1,4319491,136,0,3,132,1,0,0,0,0
2025-08-27 14:08:40.667145,13120,16577,1397703499,0,59714,1,1354976,38,0,0,38,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16538,1397703499,0,70045,1,100452,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13019,1397703499,0,59555,1,4270610,133,0,0,132,1,0,0,0,0
2025-08-27 14:08:40.667145,12825,12839,16914836,0,5637,1,298237,38,1,27,10,0,0,0,0,0
2025-08-27 14:08:40.667145,12758,12877,16914836,0,5612,1,837568,94,4,66,24,0,0,0,0,0
2025-08-27 14:08:40.667145,16474,16474,1397703499,0,69758,0,1205237,135,14,86,35,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13672,1397703499,0,59713,1,721976,19,0,0,19,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13494,1397703499,0,59392,1,948394,21,0,0,20,1,0,0,0,0
2025-08-27 14:08:40.667145,13019,13494,1397703499,0,59555,0,1086815,189,51,114,22,2,0,0,0,0
2025-08-27 14:08:40.667145,13253,16543,1397703499,0,70045,0,2271,2,1,1,0,0,0,0,0,0
2025-08-27 14:08:40.667145,16474,16474,1397703499,0,69758,1,1705820,38,0,0,38,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16544,1397703499,0,70045,0,47834,5,0,4,1,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16535,1397703499,0,70808,1,659123,20,0,0,20,0,0,0,0,0
2025-08-27 14:08:40.667145,838,15305,16914836,0,5612,0,114175,86,47,38,1,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13494,1397703499,0,70802,0,100051,22,0,21,1,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16545,1397703499,0,70045,1,153195,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13672,1397703499,0,59392,0,145546,38,14,22,2,0,0,0,0,0
2025-08-27 14:08:40.667145,12972,13530,1346981957,0,56613,1,173309,19,0,12,7,0,0,0,0,0
2025-08-27 14:08:40.667145,13095,13669,1397703499,0,70082,1,731779,21,0,0,21,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16578,1397703499,0,70808,1,683571,23,0,0,23,0,0,0,0,0
2025-08-27 14:08:40.667145,13116,13757,1397703499,0,59699,1,2660402,76,0,0,76,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16578,1397703499,0,70808,0,216766,62,24,34,4,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16543,1397703499,0,70045,1,104935,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:40.667145,13120,13756,1397703499,0,70887,0,296375,32,1,23,8,0,0,0,0,0
2025-08-27 14:08:40.667145,13095,13670,1397703499,0,70082,1,371943,12,0,0,12,0,0,0,0,0
2025-08-27 14:08:40.667145,838,12627,16914836,0,5598,0,159673,66,33,30,3,0,0,0,0,0
2025-08-27 14:08:40.667145,12779,12814,16914836,0,5622,1,475189,38,0,16,22,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16537,1397703499,0,70045,1,130435,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13494,1346981957,0,56673,1,233668,27,1,18,8,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13672,1397703499,0,59392,1,932066,26,0,0,26,0,0,0,0,0
2025-08-27 14:08:40.667145,13095,13669,1397703499,0,59289,0,1720037,263,79,150,32,2,0,0,0,0
2025-08-27 14:08:40.667145,13019,13672,1397703499,0,59555,1,4151563,137,0,1,135,1,0,0,0,0
2025-08-27 14:08:40.667145,13019,13495,1397703499,0,59713,0,92263,36,11,24,1,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16536,1397703499,0,70045,0,9545,5,0,5,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16535,1397703499,0,70808,0,88701,34,15,18,1,0,0,0,0,0
2025-08-27 14:08:40.667145,12779,12814,1346981957,0,56706,0,147775,76,31,44,1,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13019,1397703499,0,59392,1,588062,17,0,0,17,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13494,1397703499,0,59392,0,101841,30,13,14,3,0,0,0,0,0
2025-08-27 14:08:40.667145,13253,16578,1346981957,0,57676,1,143012,11,0,5,6,0,0,0,0,0
2025-08-27 14:08:40.667145,13019,13495,1346981957,0,56673,1,218227,21,0,14,7,0,0,0,0,0
2025-08-27 14:08:40.667145,838,12627,16914836,0,5622,0,29062,26,16,10,0,0,0,0,0,0
2025-08-27 14:08:40.667145,13095,13671,1397703499,0,59289,1,3952413,130,0,2,128,0,0,0,0,0
2025-08-27 14:08:41.667145,16451,16457,1346981957,0,69629,0,39647,30,15,15,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,59713,0,95438,32,10,21,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1346981957,0,56673,1,161658,15,1,8,6,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15305,16914836,0,5612,0,92079,66,33,32,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16541,1397703499,0,70045,1,183930,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:41.667145,12972,12972,1397703499,0,59601,0,747247,152,9,131,12,0,0,0,0,0
2025-08-27 14:08:41.667145,838,12627,16914836,0,5598,0,71702,38,18,18,2,0,0,0,0,0
2025-08-27 14:08:41.667145,16474,16474,1397703499,0,69758,1,1966983,38,0,0,38,0,0,0,0,0
2025-08-27 14:08:41.667145,12758,12877,1346981957,0,56673,0,349496,181,84,92,5,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15305,16914836,0,5879,0,44186,36,16,20,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13495,1397703499,0,59600,1,1157236,39,0,0,38,1,0,0,0,0
2025-08-27 14:08:41.667145,12972,13530,1346981957,0,56613,1,151812,19,0,14,5,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15375,16914836,0,5612,0,83766,52,22,29,1,0,0,0,0,0
2025-08-27 14:08:41.667145,838,12627,1397703499,0,57963,0,2940,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,59392,1,374727,13,0,0,13,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,59600,1,812007,29,0,0,29,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16578,1397703499,0,70808,0,87948,34,12,22,0,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15305,16914836,0,5598,0,428236,68,35,32,0,1,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,59555,0,1783753,308,75,182,51,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,70802,0,187912,46,7,36,3,0,0,0,0,0
2025-08-27 14:08:41.667145,13120,13752,1397703499,0,70887,1,82495,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:41.667145,12779,12814,16914836,0,5622,1,372227,37,1,22,14,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15375,1397703499,0,56168,0,2313,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:41.667145,16474,16474,1397703499,0,69758,0,1168637,127,16,77,33,1,0,0,0,0
2025-08-27 14:08:41.667145,13253,16578,1346981957,0,57676,1,140320,11,0,8,3,0,0,0,0,0
2025-08-27 14:08:41.667145,12972,13529,1346981957,0,56613,1,221326,19,0,10,9,0,0,0,0,0
2025-08-27 14:08:41.667145,838,12627,16914836,0,5637,0,46965,34,15,19,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16537,1397703499,0,70045,0,83991,6,0,5,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16540,1397703499,0,70045,1,246261,5,0,0,5,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13670,1397703499,0,70082,0,811052,52,9,33,9,1,0,0,0,0
2025-08-27 14:08:41.667145,838,15305,1397703499,0,69608,1,86564,3,0,1,2,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13669,1397703499,0,70082,0,326379,30,7,14,9,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,59392,0,59801,23,8,14,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1346981957,0,56673,1,270562,28,2,15,11,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,70802,0,85842,25,3,22,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13671,1397703499,0,59289,0,488018,106,22,69,15,0,0,0,0,0
2025-08-27 14:08:41.667145,838,12627,16914836,0,5622,0,74921,32,18,12,2,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13670,1397703499,0,59289,1,4805180,162,0,2,158,2,0,0,0,0
2025-08-27 14:08:41.667145,13120,13756,1397703499,0,59714,1,920760,32,0,0,32,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13670,1397703499,0,70082,1,1005526,15,0,0,14,1,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,59555,0,913848,203,45,129,29,0,0,0,0,0
2025-08-27 14:08:41.667145,13120,13752,1397703499,0,70887,0,19851,1,0,0,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16542,1397703499,0,70045,0,6175,5,0,5,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16539,1397703499,0,70045,1,148844,4,0,0,4,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,70802,1,655174,16,0,0,16,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15305,1397703499,0,56843,0,3063,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16544,1397703499,0,70045,0,4912,3,0,3,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13671,1397703499,0,70082,0,205899,34,9,18,7,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15375,16914836,0,5598,0,51601,46,23,23,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13120,13753,1397703499,0,70887,1,55816,2,0,0,2,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,70807,0,76891,22,5,15,2,0,0,0,0,0
2025-08-27 14:08:41.667145,12779,12814,1346981957,0,56706,0,206487,74,26,45,3,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13495,1397703499,0,59713,0,118464,44,16,25,3,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16536,1397703499,0,70045,1,109167,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,59600,0,601387,114,33,63,18,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16535,1397703499,0,70808,0,2107064,89,36,48,4,0,1,0,0,0
2025-08-27 14:08:41.667145,12825,12839,16914836,0,5637,1,349363,37,0,24,13,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13666,1397703499,0,59289,0,1075049,264,67,173,23,1,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,59713,1,954733,28,0,0,28,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16536,1397703499,0,70045,0,6943,4,0,4,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16543,1397703499,0,70045,1,186816,5,0,0,5,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,59713,0,72996,34,13,21,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16535,1346981957,0,57676,1,338730,16,0,9,6,1,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,59392,1,558895,19,0,1,18,0,0,0,0,0
2025-08-27 14:08:41.667145,12720,13144,16914836,0,5598,1,506025,76,1,64,11,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,70807,0,147983,54,10,43,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16535,1397703499,0,70045,0,58007,18,3,15,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16539,1397703499,0,70045,0,5273,3,0,3,0,0,0,0,0,0
2025-08-27 14:08:41.667145,12758,12877,16914836,0,5612,1,692946,99,14,68,17,0,0,0,0,0
2025-08-27 14:08:41.667145,12972,12972,1397703499,0,59601,1,6448163,203,0,2,200,1,0,0,0,0
2025-08-27 14:08:41.667145,13253,16538,1397703499,0,70045,1,118447,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16543,1397703499,0,70045,0,6708,5,0,5,0,0,0,0,0,0
2025-08-27 14:08:41.667145,12972,13528,1346981957,0,56613,1,188982,19,0,11,8,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15305,16914836,0,5622,0,27907,22,12,10,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13669,1397703499,0,59289,1,3111589,95,0,0,95,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13495,1346981957,0,56673,1,380651,36,1,20,15,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13495,1397703499,0,70802,1,892221,24,0,0,24,0,0,0,0,0
2025-08-27 14:08:41.667145,12720,13144,1346981957,0,56613,0,239104,152,66,85,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,59392,0,111304,44,11,32,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13120,16577,1346981957,0,56711,1,511642,37,0,8,29,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13495,1397703499,0,59392,0,366596,48,12,34,1,1,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,59555,1,4872941,162,0,1,159,2,0,0,0,0
2025-08-27 14:08:41.667145,838,15375,1397703499,0,57324,0,2019,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,70807,1,503430,16,0,0,16,0,0,0,0,0
2025-08-27 14:08:41.667145,16436,16438,1397703499,0,69679,0,177545,30,13,13,4,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15305,1397703499,0,58241,0,2554,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:41.667145,12972,13527,1346981957,0,56613,1,160696,19,1,15,3,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,59600,1,1225264,36,0,0,35,1,0,0,0,0
2025-08-27 14:08:41.667145,13253,16579,1346981957,0,57676,1,135536,11,0,7,4,0,0,0,0,0
2025-08-27 14:08:41.667145,13449,13449,1397703499,0,70801,1,1375452,38,0,0,38,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,59555,1,3264638,111,0,1,110,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,70802,1,755850,20,0,0,20,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13669,1397703499,0,59289,0,866831,168,43,100,25,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,70802,1,620372,14,0,0,14,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,59392,0,79430,32,12,19,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,59600,1,1638635,49,0,0,48,1,0,0,0,0
2025-08-27 14:08:41.667145,838,15375,16914836,0,5622,0,30424,20,8,12,0,0,0,0,0,0
2025-08-27 14:08:41.667145,838,12627,16914836,0,5612,0,115634,66,32,32,2,0,0,0,0,0
2025-08-27 14:08:41.667145,13116,13757,1397703499,0,59699,0,335828,74,8,61,5,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15375,16914836,0,5637,0,21506,18,7,11,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13449,13449,1397703499,0,70799,1,2305946,67,0,0,67,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16542,1397703499,0,70045,1,260036,4,0,0,3,1,0,0,0,0
2025-08-27 14:08:41.667145,13253,16545,1397703499,0,70045,0,4024,3,1,2,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16535,1397703499,0,70808,1,1466789,45,0,0,44,1,0,0,0,0
2025-08-27 14:08:41.667145,13253,16541,1397703499,0,70045,0,8378,4,0,4,0,0,0,0,0,0
2025-08-27 14:08:41.667145,838,12627,16914836,0,5879,0,28765,18,8,10,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,59555,1,1904654,62,0,0,62,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,59600,0,258747,52,9,34,9,0,0,0,0,0
2025-08-27 14:08:41.667145,13120,13756,1397703499,0,70887,1,588397,24,0,0,24,0,0,0,0,0
2025-08-27 14:08:41.667145,13116,16576,1346981957,0,56706,1,473306,33,0,10,23,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,59713,1,519750,15,0,0,15,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,70802,0,56168,14,0,13,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,59392,1,790654,23,0,0,23,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1346981957,0,56673,1,297070,34,1,24,9,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16537,1397703499,0,70045,1,240087,4,0,0,3,1,0,0,0,0
2025-08-27 14:08:41.667145,13253,16579,1397703499,0,70808,0,76606,28,12,15,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13495,1397703499,0,70807,1,627640,19,0,0,19,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16540,1397703499,0,70045,0,9583,4,0,4,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16578,1397703499,0,70808,1,430388,13,0,0,13,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13495,1397703499,0,70802,0,106740,28,4,23,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16579,1397703499,0,70808,1,541705,17,0,0,17,0,0,0,0,0
2025-08-27 14:08:41.667145,12856,12856,1397703499,0,70049,1,1330148,38,0,0,38,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13495,1397703499,0,59600,0,624162,106,28,59,19,0,0,0,0,0
2025-08-27 14:08:41.667145,13120,13753,1397703499,0,59714,1,72454,2,0,0,2,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,70807,1,921410,26,0,1,25,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13495,1397703499,0,59392,1,706452,19,0,0,19,0,0,0,0,0
2025-08-27 14:08:41.667145,16451,16457,16914836,0,6463,1,95190,15,1,10,4,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13670,1397703499,0,59289,0,1375895,266,64,170,31,1,0,0,0,0
2025-08-27 14:08:41.667145,13095,13671,1397703499,0,59289,1,1739230,70,0,2,68,0,0,0,0,0
2025-08-27 14:08:41.667145,13192,13911,16914836,0,5879,1,257947,37,2,27,8,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,70807,0,56405,28,11,17,0,0,0,0,0,0
2025-08-27 14:08:41.667145,838,15375,16914836,0,5879,0,157357,20,9,10,0,1,0,0,0,0
2025-08-27 14:08:41.667145,16436,16438,7377,142606338,5,1,267023,15,0,6,9,0,0,0,0,0
2025-08-27 14:08:41.667145,16474,16474,1346981957,0,69629,1,256633,15,0,0,15,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16578,1397703499,0,70045,0,40267,10,0,10,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13666,1397703499,0,70082,0,726901,34,9,17,7,1,0,0,0,0
2025-08-27 14:08:41.667145,13019,13019,1397703499,0,59600,0,371598,65,17,35,13,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13666,1397703499,0,70082,1,779544,22,0,0,22,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16544,1397703499,0,70045,1,153633,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:41.667145,13095,13666,1397703499,0,59289,1,4145873,156,0,3,153,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13672,1397703499,0,59713,0,121699,38,8,28,2,0,0,0,0,0
2025-08-27 14:08:41.667145,13120,16577,1397703499,0,59714,1,1428184,37,0,0,37,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,59713,1,292482,9,0,0,9,0,0,0,0,0
2025-08-27 14:08:41.667145,838,12627,16914836,0,6463,0,9342,18,12,6,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16579,1397703499,0,70045,0,32981,10,2,8,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13116,13757,1397703499,0,59699,1,2847600,74,0,0,73,1,0,0,0,0
2025-08-27 14:08:41.667145,838,15305,1397703499,0,56146,0,3139,1,0,1,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13120,13753,1397703499,0,70887,0,39262,1,0,0,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13449,13449,1397703499,0,70799,0,465036,76,12,58,5,1,0,0,0,0
2025-08-27 14:08:41.667145,838,15305,16914836,0,6463,0,16208,12,6,6,0,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13495,1397703499,0,59713,1,688363,24,0,0,24,0,0,0,0,0
2025-08-27 14:08:41.667145,13120,13752,1397703499,0,59714,1,83115,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:41.667145,13120,13756,1397703499,0,59714,0,343077,77,4,71,2,0,0,0,0,0
2025-08-27 14:08:41.667145,13449,13449,1397703499,0,70801,0,2029583,130,5,59,65,1,0,0,0,0
2025-08-27 14:08:41.667145,13192,13911,1346981957,0,57676,0,183805,74,34,34,6,0,0,0,0,0
2025-08-27 14:08:41.667145,12856,12856,1397703499,0,70049,0,174708,38,1,36,1,0,0,0,0,0
2025-08-27 14:08:41.667145,13019,13494,1397703499,0,70807,1,550702,15,0,0,15,0,0,0,0,0
2025-08-27 14:08:41.667145,13253,16545,1397703499,0,70045,1,140842,3,0,0,3,0,0,0,0,0
2025-08-27 14:08:41.667145,13116,16575,1346981957,0,56706,1,40811,4,0,2,2,0,0,0,0,0
